timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4
1745397054,94188.00000000,94187.51000000,94187.50000000,94187.49000000,94186.95000000,0.72449000,0.00000000,0.00293000,0.00000000,0.26179000,94188.01000000,94188.84000000,94189.42000000,94194.39000000,94194.40000000,5.46834000,0.28649000,0.00000000,0.00000000,0.04246000
1745397055,94188.00000000,94187.92000000,94187.91000000,94186.95000000,94185.06000000,1.10611000,0.00012000,0.22789000,0.00000000,0.01090000,94188.01000000,94190.25000000,94191.38000000,94193.65000000,94194.39000000,5.52613000,0.00000000,0.30941000,0.01706000,0.00000000
1745397056,94188.00000000,94187.89000000,94176.38000000,94173.02000000,94172.82000000,1.05302000,0.00007000,0.02868000,0.00000000,0.00000000,94188.01000000,94191.40000000,94193.65000000,94194.72000000,94195.40000000,5.53077000,0.53022000,0.00000000,0.07968000,0.00000000
1745397057,94188.00000000,94187.92000000,94187.91000000,94185.07000000,94185.06000000,0.01074000,0.00000000,0.00000000,0.00028000,0.01090000,94188.01000000,94190.31000000,94200.86000000,94200.88000000,94204.68000000,5.47543000,0.00000000,0.00000000,0.76415000,0.21413000
1745397058,94188.00000000,94187.99000000,94187.89000000,94187.50000000,94187.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,94181.20000000,94181.40000000,94181.59000000,94181.60000000,94181.94000000,8.52850000,0.00000000,0.00012000,0.04246000,0.00000000
1745397059,94181.19000000,94180.91000000,94180.04000000,94180.01000000,94180.00000000,1.46333000,0.01374000,0.00000000,0.00030000,0.06745000,94181.20000000,94181.21000000,94183.65000000,94183.66000000,94183.67000000,8.74957000,0.00000000,0.00020000,0.00000000,0.00000000
1745397060,94181.19000000,94180.91000000,94180.01000000,94180.00000000,94179.39000000,2.26529000,0.01374000,0.02258000,0.06745000,0.00007000,94181.20000000,94182.50000000,94183.55000000,94183.56000000,94183.57000000,8.54576000,0.86620000,0.00018000,0.00000000,0.00000000
1745397061,94181.19000000,94180.01000000,94180.00000000,94179.64000000,94179.60000000,3.49408000,0.02258000,0.06745000,0.00000000,0.00000000,94181.20000000,94181.59000000,94181.60000000,94182.50000000,94183.18000000,7.77293000,0.00000000,0.00000000,0.81312000,0.05314000
1745397062,94181.19000000,94180.91000000,94180.01000000,94180.00000000,94176.23000000,2.08203000,0.01374000,0.00030000,0.06745000,0.00000000,94181.20000000,94181.59000000,94181.60000000,94183.52000000,94188.00000000,7.76873000,0.00012000,0.04246000,0.00000000,0.24435000
1745397063,94181.19000000,94180.92000000,94180.91000000,94180.01000000,94180.00000000,2.37803000,0.00000000,0.00000000,0.02260000,0.06745000,94181.20000000,94183.00000000,94184.37000000,94186.40000000,94190.00000000,7.76616000,0.00007000,0.00000000,0.00530000,0.00106000
1745397064,94181.19000000,94180.01000000,94180.00000000,94178.95000000,94178.73000000,3.78549000,0.02260000,0.06745000,0.00000000,0.00000000,94181.20000000,94181.59000000,94181.60000000,94186.40000000,94187.20000000,7.80304000,0.00012000,0.04246000,0.00000000,0.00000000
1745397065,94181.19000000,94180.36000000,94180.01000000,94180.00000000,94179.50000000,0.00417000,0.00000000,0.00028000,0.06745000,0.00000000,94181.20000000,94182.50000000,94182.62000000,94184.37000000,94186.45000000,7.83302000,0.81312000,0.08130000,0.00000000,0.06000000
1745397066,94181.19000000,94180.58000000,94180.57000000,94180.01000000,94180.00000000,0.29814000,0.00009000,0.23820000,0.00021000,0.06745000,94181.20000000,94182.97000000,94184.37000000,94185.29000000,94186.73000000,7.83475000,0.00052000,0.00000000,0.00000000,0.00530000
1745397067,94181.19000000,94181.18000000,94180.58000000,94180.57000000,94180.45000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,94175.36000000,94175.37000000,94175.38000000,94175.47000000,94175.91000000,10.48777000,0.00202000,0.00000000,0.00000000,0.00000000
1745397068,94175.35000000,94175.33000000,94175.02000000,94175.01000000,94174.25000000,3.93022000,0.00441000,0.06353000,0.00000000,0.01846000,94175.36000000,94175.69000000,94175.92000000,94175.93000000,94175.94000000,9.55660000,0.00000000,0.00000000,0.00000000,0.00000000
1745397069,94175.35000000,94175.21000000,94175.20000000,94175.02000000,94175.00000000,4.06359000,0.06390000,0.04246000,0.00000000,0.04422000,94175.36000000,94175.90000000,94176.10000000,94176.16000000,94176.21000000,8.75765000,0.00000000,0.00000000,0.00000000,0.00530000
1745397070,94175.35000000,94175.00000000,94174.75000000,94174.63000000,94174.31000000,4.41043000,0.04422000,0.02903000,0.00000000,0.04731000,94175.36000000,94176.21000000,94176.32000000,94176.45000000,94177.25000000,8.46526000,0.00000000,0.00000000,0.00000000,0.00000000
1745397071,94175.35000000,94175.21000000,94175.20000000,94175.01000000,94175.00000000,4.03988000,0.00000000,0.00000000,0.03939000,0.04422000,94175.36000000,94181.20000000,94181.51000000,94185.07000000,94186.88000000,8.77926000,0.25172000,0.00530000,0.00000000,0.21208000
1745397072,94184.76000000,94184.57000000,94183.75000000,94183.02000000,94183.01000000,8.84546000,0.00000000,0.02899000,0.16559000,0.00000000,94175.36000000,94175.37000000,94175.38000000,94176.24000000,94176.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1745397073,94184.76000000,94183.75000000,94183.12000000,94183.11000000,94183.10000000,8.88868000,0.02869000,0.08916000,0.00000000,0.00000000,94184.77000000,94184.93000000,94184.94000000,94184.95000000,94184.96000000,3.38647000,0.00032000,0.00000000,0.00000000,0.00000000
1745397074,94184.76000000,94183.22000000,94183.21000000,94183.20000000,94183.19000000,9.38647000,0.08916000,0.00000000,0.00000000,0.00000000,94184.77000000,94185.01000000,94185.02000000,94185.29000000,94185.98000000,3.37304000,0.00000000,0.00000000,0.00007000,0.00000000
1745397075,94184.76000000,94183.32000000,94183.31000000,94183.30000000,94183.29000000,9.38445000,0.08916000,0.00000000,0.00000000,0.00000000,94184.77000000,94186.07000000,94186.08000000,94186.12000000,94186.13000000,3.37311000,0.00000000,0.00000000,0.00000000,0.00000000
1745397076,94184.76000000,94183.42000000,94183.41000000,94183.40000000,94183.39000000,9.34917000,0.08916000,0.00000000,0.00000000,0.00000000,94184.77000000,94185.04000000,94185.05000000,94186.02000000,94186.03000000,3.37321000,0.00000000,0.00000000,0.00000000,0.00000000
1745397077,94184.76000000,94183.52000000,94183.51000000,94183.50000000,94183.49000000,9.33917000,0.08916000,0.00000000,0.00000000,0.00000000,94184.77000000,94186.22000000,94186.23000000,94188.00000000,94188.01000000,3.37202000,0.00000000,0.00000000,0.05092000,0.10689000
1745397078,94184.76000000,94183.62000000,94183.61000000,94183.60000000,94183.59000000,9.33775000,0.09018000,0.00000000,0.00000000,0.00000000,94184.77000000,94186.21000000,94186.22000000,94186.23000000,94186.24000000,3.37116000,0.00012000,0.04407000,0.00000000,0.00000000
1745397079,94184.76000000,94183.72000000,94183.71000000,94183.70000000,94183.69000000,9.32226000,0.09026000,0.00000000,0.00000000,0.00000000,94184.77000000,94184.94000000,94184.95000000,94186.21000000,94186.22000000,3.36995000,0.00000000,0.00000000,0.00000000,0.00000000
1745397080,94184.76000000,94183.79000000,94183.78000000,94183.77000000,94183.76000000,9.32526000,0.09385000,0.00000000,0.00000000,0.00000000,94184.77000000,94186.17000000,94186.18000000,94186.62000000,94187.02000000,3.36995000,0.00000000,0.00000000,0.00000000,0.00000000
1745397081,94184.76000000,94179.37000000,94177.66000000,94177.65000000,94177.64000000,9.32475000,0.00007000,0.00022000,0.00016000,0.00000000,94184.77000000,94185.20000000,94185.21000000,94186.10000000,94186.11000000,3.41050000,0.00012000,0.02819000,0.00000000,0.00000000
1745397082,94190.61000000,94190.60000000,94190.57000000,94190.54000000,94190.41000000,8.02159000,0.00202000,0.00000000,0.00000000,0.00000000,94184.77000000,94184.93000000,94185.20000000,94185.21000000,94185.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1745397083,94193.07000000,94192.62000000,94192.30000000,94192.00000000,94191.30000000,10.43107000,0.00000000,0.00000000,0.02840000,0.91232000,94190.62000000,94190.63000000,94190.64000000,94190.65000000,94191.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1745397084,94193.07000000,94193.00000000,94192.90000000,94192.03000000,94191.30000000,12.15566000,0.02000000,0.02000000,0.00000000,0.90350000,94193.08000000,94194.88000000,94196.28000000,94197.34000000,94198.36000000,0.17431000,0.00007000,0.00007000,0.10301000,0.00007000
1745397085,94193.07000000,94192.00000000,94190.47000000,94188.03000000,94187.86000000,12.33860000,0.02846000,0.07632000,0.00010000,0.00530000,94193.08000000,94194.73000000,94194.74000000,94195.59000000,94195.63000000,0.17335000,0.00000000,0.00000000,0.00000000,0.00000000
1745397086,94199.99000000,94199.98000000,94199.96000000,94199.75000000,94199.26000000,7.95465000,0.00000000,0.00202000,0.00000000,0.00015000,94193.08000000,94193.11000000,94193.17000000,94194.72000000,94194.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1745397087,94199.99000000,94199.90000000,94199.80000000,94197.70000000,94197.17000000,8.02290000,0.02000000,0.02000000,0.00560000,0.58895000,94200.00000000,94201.80000000,94202.18000000,94202.44000000,94202.45000000,1.90514000,0.00007000,0.00000000,0.00000000,0.00000000
1745397088,94199.99000000,94191.93000000,94191.80000000,94191.54000000,94191.28000000,7.92564000,0.00000000,0.00000000,0.00000000,0.00000000,94200.00000000,94200.66000000,94202.52000000,94202.53000000,94204.96000000,0.47289000,0.00000000,0.00000000,0.00006000,0.00019000
1745397089,94199.99000000,94199.96000000,94199.91000000,94199.90000000,94199.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,94185.22000000,94185.27000000,94185.28000000,94185.29000000,94185.31000000,3.63175000,0.00000000,0.00000000,0.00000000,0.00000000
1745397090,94185.21000000,94184.76000000,94184.75000000,94184.74000000,94184.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,94178.33000000,94178.37000000,94178.38000000,94178.39000000,94179.57000000,3.44586000,0.00000000,0.00000000,0.00201000,0.00000000
1745397091,94178.32000000,94177.47000000,94177.31000000,94175.39000000,94175.19000000,5.26104000,0.00000000,0.43970000,0.00313000,0.00000000,94178.33000000,94180.06000000,94181.59000000,94181.60000000,94181.94000000,3.42336000,0.00000000,0.00000000,0.00000000,0.00000000
1745397092,94178.32000000,94177.47000000,94169.85000000,94169.75000000,94166.69000000,4.80199000,0.00000000,0.00010000,0.00000000,0.00000000,94178.33000000,94181.99000000,94182.05000000,94182.06000000,94183.03000000,3.41257000,0.43606000,0.00012000,0.70073000,0.02824000
